cargs,deri,fgain240,fgain240_o0,fgain240_o1,fgain240_o2,fgain240_o3,"fgain240_p(0, 0.18)","fgain240_p(0.18, 0.5)","fgain240_p(0.5, 0.82)","fgain240_p(0.82, 1)",fgain240_pearson,fgain240_trend100,fgain240_trend101,fgain240_trend20,fgain240_trend200,fgain240_trend201,fgain240_trend21,fgain240_trend2400,fgain240_trend2401,fgain240_trend50,fgain240_trend51,fgain240_trend600,fgain240_trend601,ibase,ts_code
"{'ffreq': '2', 'sfreq': '10'}",apo,1.2163417159466217,1.0950099502618167,1.1262075519148989,1.0931448066371845,1.1375228368905692,1.1055647569296108,1.072794171009955,1.0831752101108447,1.130832631590264,0.10439175592748651,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
"{'ffreq': '2', 'sfreq': '2'}",apo,1.2163417159466217,1.0846772843431622,,1.0846772843431622,,1.0846772843431622,1.0846772843431622,1.0846772843431622,1.0846772843431622,,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
"{'ffreq': '2', 'sfreq': '5'}",apo,1.2163417159466217,1.08061510843546,1.0855604089622273,1.1338970902301846,1.1371843434649394,1.102652439742626,1.0693233326517722,1.0740735878138463,1.1253423728258347,0.08090890891548662,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
"{'ffreq': '5', 'sfreq': '10'}",apo,1.2163417159466217,1.088449145758223,1.0896751028007297,1.1354389991478777,1.1276304191100706,1.1073320188932867,1.0760911486739715,1.079240991779589,1.1334508145911577,0.0975037141040167,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
"{'ffreq': '5', 'sfreq': '2'}",apo,1.2163417159466217,1.08061510843546,1.0855604089622273,1.1338970902301846,1.1371843434649394,1.102652439742626,1.0693233326517722,1.0740735878138463,1.1253423728258347,0.08090890891548662,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
"{'ffreq': '5', 'sfreq': '5'}",apo,1.2163417159466217,1.0871650496633487,,1.0871650496633487,,1.0871650496633487,1.0871650496633487,1.0871650496633487,1.0871650496633487,,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
"{'ffreq': '10', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,dv_ttm,
"{'ffreq': '10', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,dv_ttm,
"{'ffreq': '10', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,dv_ttm,
"{'ffreq': '2', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,dv_ttm,
"{'ffreq': '2', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,dv_ttm,
"{'ffreq': '2', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,dv_ttm,
"{'ffreq': '5', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,dv_ttm,
"{'ffreq': '5', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,dv_ttm,
"{'ffreq': '5', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,dv_ttm,
{'freq': '10'},mom,1.2163417159466217,0.9740271022758098,1.0264988267686128,1.0970087174571732,1.1195393755809424,1.0527690118146942,0.9510127410765633,0.9448193554534853,1.0372848967374113,0.02787664928549154,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '2'},mom,1.2163417159466217,0.9782548713392775,1.0816363020749569,1.04960580053671,1.1232306538878674,1.0510554388804836,0.9496706218762863,0.9397376549536393,1.0334788731043223,0.02015178775184339,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '20'},mom,1.2163417159466217,0.9809682622601645,1.013722997947194,1.1163594011781877,1.0267700728306683,1.0410374415979515,0.9682196098924802,0.9434114507929523,1.0374411272723685,0.037050538526411755,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '240'},mom,1.2163417159466217,0.9504391597015669,1.0536967902819634,1.2384742436957754,1.0101116181921388,1.0161355426636458,0.9713746966884524,0.9545404359071423,1.1547318618048077,0.08964230195043935,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '5'},mom,1.2163417159466217,0.9747763289417738,1.064931727622742,1.0238975208526417,1.2274211485177313,1.0583335916931529,0.9501564633919667,0.9402175644129395,1.038914729140464,0.04003239328736772,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '60'},mom,1.2163417159466217,0.986602251026907,1.0038235991645725,1.0863467131301061,1.1012713914439274,1.0297048021006743,0.9703612326101384,0.9579568222811002,1.0338128625023977,0.017419838197935567,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '10'},rocr,1.2163417159466217,0.9872353734656435,0.9716965285453405,0.9663844416627614,0.9445184273157163,0.9606355871843596,0.9899163730038358,0.9819842546842552,0.9568319527879501,0.02587282608436041,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '2'},rocr,1.2163417159466217,0.985189742406963,0.9526515491819049,1.0118588737047725,0.8768594525758295,0.9745712297638623,0.9784333470490837,0.9641750295551469,0.9739998754722787,0.014878469320707651,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '20'},rocr,1.2163417159466217,0.9962381277965537,0.9937738869189026,0.9471718459663254,0.8984289529533908,0.9426981981296015,1.0125526399931026,0.987683442116935,0.9530458964126831,0.028811987662160574,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '240'},rocr,1.2163417159466217,0.9412451301156429,1.0251859784502706,1.0229107644399689,1.0310993515725038,0.8702475320703318,1.033970292039696,1.0202557345071004,1.0404027011765884,0.10021991600453875,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '5'},rocr,1.2163417159466217,0.9831644664757184,0.9861644415817602,0.879277212686065,1.017842586848312,0.9616991809770977,0.9862204218969954,0.9707494518212519,0.9649576062307852,0.03526359555454878,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '60'},rocr,1.2163417159466217,0.9979571671377306,0.9385138422574207,1.0181610075508667,1.021433107178791,0.9401428583683139,1.020369513970365,0.9930129358272088,0.9605417467343611,0.011873875590184123,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '10'},rsi,1.2163417159466217,1.0985408498951517,1.100289536956875,1.0830233005743757,1.0631463541609185,1.0486057581456771,1.1004647501991274,1.1104574350622656,1.0960898244779715,0.15145999920659306,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '2'},rsi,1.2163417159466217,1.0723481217173625,1.0851216329614197,1.0901501310107191,1.1104308687325382,1.0721480617048078,1.0825325873209073,1.1011384685881025,1.0719044037921186,0.05862500471693768,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '20'},rsi,1.2163417159466217,1.1133780932350616,1.1064346172999555,1.0731971100535593,1.0394952518399743,1.05326720376433,1.0972957827686252,1.1332655699712417,1.0990119100663058,0.17699993518129317,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '240'},rsi,1.2163417159466217,1.1532550657772271,1.2992793124592008,1.3192680467627744,1.397375930587026,1.1950228028208845,1.2282961381905406,1.2087721382435768,1.3254411250820797,0.18479903561352873,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '5'},rsi,1.2163417159466217,1.0740898771059137,1.1021469921486517,1.0937166013855326,1.0783948544559234,1.0592605250256157,1.0931745841853853,1.0969923577105944,1.0926265800110042,0.122084326447207,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
{'freq': '60'},rsi,1.2163417159466217,1.1770482178447275,1.1823685957175547,1.0671466773595404,1.0707775066092542,1.1007889193772302,1.202490078331118,1.1345133235240468,1.1167723364161255,0.18477994984918925,0.9294694599435697,1.068519291307479,0.9773902561593819,0.9022854064311278,1.091511068066646,1.0225692893091936,0.8551485580058799,1.1266172800229923,0.95629367515548,1.0422944836114854,0.8707428929693929,1.1252838043158848,dv_ttm,
"{'ffreq': '10', 'sfreq': '10'}",apo,1.227060669013537,1.0015224517844052,,1.0015224517844052,,1.0015224517844052,1.0015224517844052,1.0015224517844052,1.0015224517844052,,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
"{'ffreq': '10', 'sfreq': '2'}",apo,1.227060669013537,1.0008767447368163,0.9762630984290402,1.0987265606241259,1.0354485282103512,1.037220962100183,0.9907035081965717,0.9539438598580808,1.0148926658778004,0.007085744009446669,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
"{'ffreq': '10', 'sfreq': '5'}",apo,1.227060669013537,1.0003910894764343,1.0011924571682609,1.0533274652543412,1.1004313809956106,1.0518878651067245,0.9656877810196416,0.9802702692976955,1.0056685039866307,0.007233981484855878,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
"{'ffreq': '2', 'sfreq': '10'}",apo,1.227060669013537,1.0008767447368163,0.9762630984290402,1.0987265606241259,1.0354485282103512,1.037220962100183,0.9907035081965717,0.9539438598580808,1.0148926658778004,0.007085744009446669,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
"{'ffreq': '2', 'sfreq': '2'}",apo,1.227060669013537,1.000381940416178,,1.000381940416178,,1.000381940416178,1.000381940416178,1.000381940416178,1.000381940416178,,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
"{'ffreq': '2', 'sfreq': '5'}",apo,1.227060669013537,1.0003235379794566,0.968375997730282,1.1519991531643197,1.0203475303474459,1.0163805829815105,0.9719056058517073,0.9668515360242307,1.0433490394595322,0.004912433541133389,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
"{'ffreq': '5', 'sfreq': '10'}",apo,1.227060669013537,1.0003910894764343,1.0011924571682609,1.0533274652543412,1.1004313809956106,1.0518878651067245,0.9656877810196416,0.9802702692976955,1.0056685039866307,0.007233981484855878,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
"{'ffreq': '5', 'sfreq': '2'}",apo,1.227060669013537,1.0003235379794566,0.968375997730282,1.1519991531643197,1.0203475303474459,1.0163805829815105,0.9719056058517073,0.9668515360242307,1.0433490394595322,0.004912433541133389,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
"{'ffreq': '5', 'sfreq': '5'}",apo,1.227060669013537,1.0008038776447217,,1.0008038776447217,,1.0008038776447217,1.0008038776447217,1.0008038776447217,1.0008038776447217,,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
"{'ffreq': '10', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,grossprofit_margin,
"{'ffreq': '10', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,grossprofit_margin,
"{'ffreq': '10', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,grossprofit_margin,
"{'ffreq': '2', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,grossprofit_margin,
"{'ffreq': '2', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,grossprofit_margin,
"{'ffreq': '2', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,grossprofit_margin,
"{'ffreq': '5', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,grossprofit_margin,
"{'ffreq': '5', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,grossprofit_margin,
"{'ffreq': '5', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,grossprofit_margin,
{'freq': '10'},mom,1.227060669013537,1.0005057200008358,0.9887816718395889,1.0631674046402677,1.1210886122678598,1.0013151429281757,1.0002447844814328,1.0002447844814328,1.0006463647288064,0.008870322386109979,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
{'freq': '2'},mom,1.227060669013537,1.0002586737964616,1.0013260783167506,1.0720022805343878,1.132163221949379,1.0004240597408869,1.000081417459072,1.000081417459072,1.0001949142521158,0.004078769998719493,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
{'freq': '20'},mom,1.227060669013537,1.0004331321930533,0.9955040073835448,1.0479505943510778,1.1314698001423777,1.0024658031042517,1.0004075525068477,1.0004075525068477,1.0011069995160506,0.010216117305025486,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
{'freq': '240'},mom,1.227060669013537,1.024813282386667,0.9883165464674221,0.9312375536377454,1.002773241292203,1.0787658701791227,1.0105648685583823,1.0244950516436677,0.9514512576445473,-0.07766265914893963,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
{'freq': '5'},mom,1.227060669013537,1.0003592346942816,0.9947743600628745,1.0668473688203977,1.122890435733549,1.0008155401688057,1.0001440986478494,1.0001440986478494,1.000298612682762,0.005783325974550496,0.9260917526853762,1.0713253725247405,0.976018350338742,0.8980540170018702,1.095919998125115,1.0236225854333398,0.855065784958805,1.1277388777226944,0.951998237590333,1.0459377756791643,0.870161520782133,1.1267864907912872,grossprofit_margin,
